,PROJ_NO,BLK_NO,LTH,BTH,HGT,NET_WGT,WKA_CD,DTL_ARNO_CD,MODI_WKA_DESC,WK_NM,IA_NOW_P_STG,NOW_CODE_DESC,IA_NOW_STDT,IA_NOW_FNDT,IM_NOW_FNDT,IA_NOW_SCTN_CD,IA_NOW_WKA_NM,IA_NOW_WK_CENT_DSC,IA_AF_BLK_NO,IA_AF_P_STG,AF_CODE_DESC,IA_AF_STDT,IA_AF_FNDT,IM_AF_STDT,IA_AF_SCTN_CD,IA_AF_WK_CENT,IA_AF_WKA_NM,IA_AF_WK_CENT_DSC,LOGI_UPLOAD_DT,LOGI_CHK_DT,LOGI_CHK_DESC,TRNS_FNDT,EXP_PRE_OUTFIT_STDT,IA_AF_STDT_HIS,TB_NM,IN_OUT_AREA,ACCUM_YN,LEN_PROJ_NO,LEN_BLK_NO,LOG_TIME,NOW_WORK,CHECK_CUR_JOB,CHECK_NEXT_JOB,LOGI_BUFFER_TIME,CHECK_SIZE,CHECK_DAY_NIGHT,CHECK_WORK,CHECK_IN,RANK
335,SN2457,E370P,16.000,11.200,5.200,27.000,3R46,01,3R46-01,선행의장OUT,O,선행의장(OUTFITTING),20240223,2024-03-11,20240311,생산2,3I,선행의장부선행의장2과,E370P,TK,YARD OUT,20240313,2024-03-14,20240311,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,336
336,SN2601,A31GC,18.000,40.900,6.000,0.000,3R43,05,3R43-05,선행도장이동,P,도장(Paint),20240220,2024-03-12,20240228,생산2,3K,선행도장부선행도장1과,A31GC,TQ,도장 족장해체(PNT DESTAGING),20240313,2024-03-13,20240229,생산2,1G43200,3K,족장부족장2과,,,,20240221,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,3,3,-36524,1,0,1,1,337
337,SN2612,S110P,21.300,20.900,8.300,62.000,3R34,03,3R34-03,부수이동,OP,내업의장,20240229,2024-03-12,20240311,생산2,3J,선행의장부선행의장1과,S110P,TP,도장 족장설치(PNT STAGING),20240313,2024-03-14,20240312,생산1,1J97200,GB0,전략생산팀(지원)족장과(삭제예정),,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,338
338,SN2598,D160C,15.300,20.600,1.900,56.000,3R34,01,3R34-01,부수이동,OP,내업의장,20240308,2024-03-12,20240307,생산1,3J,선행의장부선행의장1과,D160C,TP,도장 족장설치(PNT STAGING),20240318,2024-03-18,20240320,생산2,1G43200,3P1,족장부족장2과,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,339
339,SN2609,E11FS,7.000,5.800,3.200,16.000,3R34,05,3R34-05,부수이동,OP,내업의장,20240228,2024-02-28,20240305,생산2,3I,선행의장부선행의장2과,E113S,M,중조(MID ASSEMBLY),20240304,2024-03-21,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,340
340,SN2609,E11FP,7.000,5.800,3.200,16.000,3R34,05,3R34-05,부수이동,OP,내업의장,20240227,2024-02-27,20240305,생산2,3I,선행의장부선행의장2과,E113P,M,중조(MID ASSEMBLY),20240304,2024-03-21,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,341
341,SN2612,F110S,14.100,12.300,3.500,21.000,3O,04,3O-04,조립OUT,OP,내업의장,20240311,2024-03-12,20240312,생산2,3J,선행의장부선행의장1과,F110S,OU,올리기(BLOCK LIFT UP),20240318,2024-03-18,20240319,생산2,,,,,,,20240307,20240308,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,342
342,SN2607,E530C,20.800,19.200,5.200,107.000,3L,05,3L-05,부수이동,O,선행의장(OUTFITTING),20240222,2024-03-12,20240307,생산2,3I,선행의장부선행의장2과,E530C,TP,도장 족장설치(PNT STAGING),20240314,2024-03-15,20240311,생산2,1G43200,3P1,족장부족장2과,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,343
343,SN2634,A212P,19.300,9.500,7.000,50.000,3L,12,3L-12,부수이동,OP,내업의장,20240311,2024-03-11,20240228,생산2,HN,선행의장부신한내의장과,A210P,TO,SHOP OUT(검사/OUT),20240405,2024-04-05,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,344
344,SN2607,T310P,15.800,14.800,2.700,61.000,3J,01,3J-01,부수이동,OP,내업의장,20240228,2024-03-12,20240306,생산1,3J,선행의장부선행의장1과,T310P,B,소지(BLASTING),20240313,2024-03-13,20240311,생산1,1G57300,GB0,선행도장부선행도장2과,,,,20240227,20240227,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,345
345,SN2608,B171P,20.400,18.900,3.200,116.000,3J,08,3J-08,부수이동,OP,내업의장,20240305,2024-03-08,20240307,생산2,3J,선행의장부선행의장1과,B170P,A,대조립(ASSEMBLY),20240314,2024-03-21,,,,,,,,,20240307,20240308,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,346
346,SN2637,E431C,14.400,5.700,3.300,11.000,3I,06,3I-06,선행의장IN,M,중조(MID ASSEMBLY),20240228,2024-03-11,20240313,생산2,66A,조립부조립1과,E431C,OP,내업의장,20240318,2024-03-20,20240314,생산2,1G58500,2PD,선행의장부선행의장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,0,2,-36524,1,0,1,1,347
347,SN2457,B110C,18.200,21.400,2.200,48.000,3I,20,3I-20,사외IN,OP,내업의장,20240307,2024-03-12,20240304,생산2,3J,선행의장부선행의장1과,B110C,TP,도장 족장설치(PNT STAGING),20240313,2024-03-13,20240305,생산3,1G43200,FP5,족장부족장2과,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,348
348,SN2454,S630S,17.400,10.600,7.900,19.000,3H,08,3H-08,부수이동,P,도장(Paint),20240221,2024-03-12,20240205,생산2,3K,선행도장부선행도장1과,S630S,OT,계장 TUBING,20240313,2024-03-13,20240206,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,3,0,-36524,1,0,1,1,349
349,SN2615,E470C,10.700,17.600,4.300,52.000,3H,06,3H-06,부수이동,P,도장(Paint),20240226,2024-03-12,20240226,생산2,3K,선행도장부선행도장1과,E470C,TQ,도장 족장해체(PNT DESTAGING),20240313,2024-03-13,20240227,생산1,1G43100,H,족장부족장1과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,3,3,-36524,1,0,1,1,350
350,SN2603,F110S,14.100,12.300,3.500,21.000,3G,06,3G-06,부수이동,P,도장(Paint),20240227,2024-03-12,20240307,생산2,3K,선행도장부선행도장1과,F110S,OU,올리기(BLOCK LIFT UP),20240313,2024-03-13,20240311,생산2,,,,,,,20240307,20240219,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,3,0,-36524,1,0,1,1,351
351,SN2607,D620S,14.600,11.300,2.200,23.000,3G,05,3G-05,부수이동,P,도장(Paint),20240228,2024-03-12,20240312,생산2,3K,선행도장부선행도장1과,D620S,OT,계장 TUBING,20240314,2024-03-14,20240313,생산2,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,3,0,-36524,1,0,1,1,352
352,SN2603,Y730C,12.000,12.000,12.000,7.000,3E,01,3E-01,부수이동,P,도장(Paint),20240219,2024-03-04,20240227,생산3,FPS,선행도장부선행도장3과,Y730C,OU,올리기(BLOCK LIFT UP),20240313,2024-03-13,20240312,생산2,,,,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,3,0,-36524,1,0,1,1,353
353,SN2611,D31GP,51.000,13.800,8.600,0.000,3C,01,3C-01,부수이동,G,PE(PRE-ERECTION),20240216,2024-03-11,20240312,생산2,3C,건조2부선행건조과,D31GP,T,TOUCH UP,20240312,2024-03-15,20240313,생산2,1H54100,3C,건조2부선행건조과,,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,354
354,SN2603,F24PC,13.000,12.700,6.000,0.000,3C,03,3C-03,PE착수,G,PE(PRE-ERECTION),20240228,2024-03-12,20240308,생산2,3C,건조2부선행건조과,F24PC,T,TOUCH UP,20240313,2024-03-14,20240311,생산2,1H54100,3C,건조2부선행건조과,,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,355
355,SN2603,F110P,14.100,12.300,3.500,21.000,3C,02,3C-02,부수이동,OU,올리기(BLOCK LIFT UP),20240312,2024-03-12,,생산2,H,선행도장부선행도장2과,F11GC,G,PE(PRE-ERECTION),20240312,2024-04-12,,,,,,,,,20240311,20240220,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,356
356,SN2456,A110C,11.600,6.300,10.200,25.000,3A,08,3A-08,사외IN,OB,BORING,20240220,2024-03-12,20240311,생산2,3A4,기계의장부기관2과,A110C,TP,도장 족장설치(PNT STAGING),20240319,2024-03-19,20240319,생산2,1G43200,3P1,족장부족장2과,,,,20240220,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,3,-36524,1,0,1,1,357
357,SN2463,A121P,14.900,8.700,4.600,23.000,3A,22,3A-22,부수이동,OP,내업의장,20240228,2024-03-04,20240307,생산2,2PD,선행의장부선행의장2과,A120C,A,대조립(ASSEMBLY),20240308,2024-03-22,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,358
358,SN2463,E740S,13.000,12.500,5.500,16.000,2Q,01,2Q-01,조립OUT,A,대조립(ASSEMBLY),20240220,2024-03-06,20240320,생산2,3A1,조립부조립3과,E740S,R,TURN OVER,20240325,2024-03-25,20240325,생산2,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,1,0,-36524,1,0,1,1,359
359,SN2598,B220S,14.900,20.300,7.300,43.000,2P5,01,2P5-01,블록OUT,OU,올리기(BLOCK LIFT UP),20240308,2024-03-08,20240228,생산3,,,B22GC,G,PE(PRE-ERECTION),20240308,2024-03-28,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,360
360,SN2455,D29GC,15.700,46.100,4.400,0.000,2P5,03,2P5-03,부수이동,G,PE(PRE-ERECTION),20240206,2024-03-12,20240214,생산3,F7Q,해)구조부구조2과,D29GC,T,TOUCH UP,20240313,2024-03-15,20240215,생산3,1L91200,F7Q,해)구조부구조2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,361
361,SN2598,F520S,18.200,18.700,6.400,73.000,2P1,22,2P1-22,부수이동,OP,내업의장,20240304,2024-03-11,20240306,생산3,F7Q,해)의장부의장1과,F520S,TP,도장 족장설치(PNT STAGING),20240314,2024-03-14,20240307,생산2,1G43200,3P1,족장부족장2과,,,,20240224,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,362
362,SN2598,F520P,18.200,18.700,6.400,77.000,2P1,12,2P1-12,선행의장IN,OP,내업의장,20240304,2024-03-11,20240306,생산3,F7Q,해)의장부의장1과,F520P,TP,도장 족장설치(PNT STAGING),20240318,2024-03-18,20240307,생산2,1G43200,3P1,족장부족장2과,,,,20240227,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,3,-36524,1,0,1,1,363
363,SN2638,E11YS,3.700,5.100,4.500,9.000,2C9,01,2C9-01,부수이동,MP,선행중조,20240228,2024-03-07,20240312,생산3,FB2A,해)가공부선행조립과,E115S,M,중조(MID ASSEMBLY),20240319,2024-03-29,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,364
364,SN2612,F522S,7.500,11.200,3.600,15.000,2C9,08,2C9-08,부수이동,OP,내업의장,20240220,2024-02-20,20240304,생산3,FB4B,해)선행의장부선행의장3과,F520S,A,대조립(ASSEMBLY),20240307,2024-03-28,,,,,,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,365
365,SN2612,D40AS,17.300,4.500,2.200,15.000,2C9,05,2C9-05,부수이동,MP,선행중조,20240227,2024-03-06,20240311,생산3,FB1,해)조립부조립1과,D401S,M,중조(MID ASSEMBLY),20240311,2024-03-19,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,366
366,SN2612,D40AP,17.300,4.500,2.200,15.000,2C9,05,2C9-05,조립OUT,MP,선행중조,20240227,2024-03-06,20240311,생산3,FB1,해)조립부조립1과,D401P,M,중조(MID ASSEMBLY),20240311,2024-03-18,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,367
367,SN2607,F422P,14.100,12.000,3.800,13.000,2C9,01,2C9-01,부수이동,OP,내업의장,20240305,2024-03-05,20240305,생산3,FA4,해)선행의장부선행의장3과,F420P,S,소조립(SUB ASSEMBLY),20240307,2024-03-13,,생산3,1L74600,FB5,해)가공부선행조립과,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,368
368,SN2607,F423P,6.600,9.600,7.300,10.000,2C9,06,2C9-06,부수이동,OP,내업의장,20240229,2024-02-29,20240306,생산3,FA4,해)선행의장부선행의장3과,F420P,S,소조립(SUB ASSEMBLY),20240307,2024-03-13,,생산3,1L74600,FB5,해)가공부선행조립과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,369
369,SN2599,E411S,8.900,5.500,1.200,8.000,2C9,08,2C9-08,부수이동,OP,내업의장,20240229,2024-03-05,20240304,생산3,FB7,해)선행의장부선행의장2과,E410S,A,대조립(ASSEMBLY),20240315,2024-04-05,,,,,,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,370
370,SN2599,E411P,10.100,5.400,1.200,7.000,2C9,08,2C9-08,부수이동,OP,내업의장,20240229,2024-03-05,20240304,생산3,FB7,해)선행의장부선행의장2과,E410P,S,소조립(SUB ASSEMBLY),20240306,2024-03-13,,생산3,1L74600,FB5,해)가공부선행조립과,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,371
371,SN2464,E41BS,5.200,5.800,3.200,6.000,2C9,08,2C9-08,부수이동,MP,선행중조,20240130,2024-02-07,20240207,생산3,FB2A,해)가공부선행조립과,E413S,M,중조(MID ASSEMBLY),20240305,2024-03-14,,,,,,,,,20240216,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,372
372,SN2464,E412S,5.200,10.200,2.000,8.000,2C9,06,2C9-06,선행의장OUT,OP,내업의장,20240228,2024-03-04,20240227,생산3,FB7,해)선행의장부선행의장2과,E410S,A,대조립(ASSEMBLY),20240312,2024-03-29,,,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,373
373,SN2463,A221S,16.600,10.000,3.200,27.000,2C9,02,2C9-02,부수이동,OP,내업의장,20240227,2024-02-29,20240226,생산3,FB7,해)선행의장부선행의장2과,A220S,A,대조립(ASSEMBLY),20240306,2024-03-27,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,374
374,SN2599,E414S,5.800,17.100,3.200,12.000,2C5,03,2C5-03,부수이동,OP,내업의장,20240304,2024-03-06,20240311,생산3,FB7,해)선행의장부선행의장2과,E410S,A,대조립(ASSEMBLY),20240315,2024-04-05,,,,,,,,,20240301,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,375
375,SN2599,E414P,5.800,16.800,3.200,12.000,2C5,03,2C5-03,부수이동,OP,내업의장,20240304,2024-03-06,20240311,생산3,FB7,해)선행의장부선행의장2과,E410P,S,소조립(SUB ASSEMBLY),20240306,2024-03-13,,생산3,1L74600,FB2A,해)가공부선행조립과,,,,20240301,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,376
376,SN2599,E413S,9.900,5.800,3.500,16.000,2C5,01,2C5-01,부수이동,OP,내업의장,20240307,2024-03-11,20240308,생산3,FB7,해)선행의장부선행의장2과,E410S,A,대조립(ASSEMBLY),20240315,2024-04-05,,,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,377
377,SN2599,E413P,9.900,5.800,3.500,16.000,2C5,01,2C5-01,선행의장IN,OP,내업의장,20240307,2024-03-11,20240308,생산3,FB7,해)선행의장부선행의장2과,E410P,A,대조립(ASSEMBLY),20240315,2024-04-05,,,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,378
378,SN2463,E731P,16.100,10.600,3.900,28.000,2B9,01,2B9-01,조립OUT,OP,내업의장,20240306,2024-03-07,20240229,생산3,FC4,해)선행의장부선행의장3과,E730P,A,대조립(ASSEMBLY),20240311,2024-03-26,,,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,379
379,SN2638,E11DS,10.800,2.700,1.400,30.000,2B8,45,2B8-45,부수이동,MP,선행중조,20240220,2024-03-04,20240306,생산3,FB6B,해)조립부조립3과,E113S,M,중조(MID ASSEMBLY),20240313,2024-03-28,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,380
380,SN2638,E11AS,10.800,2.400,1.400,24.000,2B8,55,2B8-55,부수이동,MP,선행중조,20240220,2024-02-29,20240306,생산3,FB6B,해)조립부조립3과,E112S,M,중조(MID ASSEMBLY),20240313,2024-03-28,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,381
381,SN2612,F521S,12.500,8.000,2.800,11.000,2B8,55,2B8-55,부수이동,OP,내업의장,20240229,2024-02-29,20240306,생산3,FB4B,해)선행의장부선행의장3과,F520S,A,대조립(ASSEMBLY),20240307,2024-03-28,,,,,,,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,382
382,SN2464,E322P,17.400,10.000,3.200,40.000,2B8,26,2B8-26,부수이동,OP,내업의장,20240311,2024-03-11,20240307,생산3,FC4,해)선행의장부선행의장3과,E320P,A,대조립(ASSEMBLY),20240318,2024-04-02,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,383
383,SN2464,E321P,10.800,2.600,1.200,9.000,2B8,35,2B8-35,부수이동,OP,내업의장,20240304,2024-03-06,20240227,생산3,FB7,해)선행의장부선행의장2과,E320P,A,대조립(ASSEMBLY),20240318,2024-04-02,,,,,,,,,20240222,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,384
384,SN2464,E62DS,4.100,7.000,2.600,6.000,2B8,46,2B8-46,조립OUT,MP,선행중조,20240228,2024-03-08,20240306,생산3,FB2A,해)가공부선행조립과,E622S,M,중조(MID ASSEMBLY),20240314,2024-03-25,,,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,385
385,SN2464,E62AP,15.300,10.400,2.600,18.000,2B8,35,2B8-35,부수이동,MP,선행중조,20240227,2024-03-08,20240308,생산3,FB1,해)조립부조립1과,E622P,M,중조(MID ASSEMBLY),20240313,2024-03-22,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,0,-36524,1,0,1,1,386
386,SN2464,E424S,3.900,2.700,2.600,3.000,2B8,26,2B8-26,부수이동,OP,내업의장,20240216,2024-02-16,20240222,생산3,FC4,해)선행의장부선행의장3과,E420S,A,대조립(ASSEMBLY),20240308,2024-03-27,,,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,387
387,SN2464,E422S,5.900,7.000,1.300,11.000,2B8,55,2B8-55,부수이동,OP,내업의장,20240226,2024-02-28,20240223,생산3,FC4,해)선행의장부선행의장3과,E420S,A,대조립(ASSEMBLY),20240308,2024-03-27,,,,,,,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,388
388,SN2457,H120S,20.100,14.200,4.700,48.000,2B8,36,2B8-36,조립OUT,OP,내업의장,20240307,2024-03-11,20240307,생산3,FC4,해)선행의장부선행의장3과,H120S,TK,YARD OUT,20240313,2024-03-14,20240308,생산2,,,,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,389
389,SN2457,H120P,20.100,14.200,4.700,48.000,2B8,16,2B8-16,조립OUT,OP,내업의장,20240307,2024-03-11,20240307,생산3,FC4,해)선행의장부선행의장3과,H120P,TK,YARD OUT,20240313,2024-03-14,20240308,생산2,,,,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,0,-36524,1,0,1,1,390
390,SN2463,A222S,4.500,8.800,2.800,7.000,2B8,26,2B8-26,부수이동,OP,내업의장,20240228,2024-02-28,20240221,생산3,FC4,해)선행의장부선행의장3과,A220S,A,대조립(ASSEMBLY),20240306,2024-03-27,,,,,,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,391
391,SN2463,E731S,16.400,10.600,3.900,28.000,2B8,36,2B8-36,조립OUT,OP,내업의장,20240306,2024-03-07,20240304,생산3,FC4,해)선행의장부선행의장3과,E730S,A,대조립(ASSEMBLY),20240311,2024-03-26,,,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,392
392,SN2607,F423S,6.600,9.600,7.300,10.000,2B8,35,2B8-35,부수이동,M,중조(MID ASSEMBLY),20240222,2024-03-12,20240305,생산3,FB6B,해)조립부조립3과,F423S,OP,내업의장,20240313,2024-03-13,20240306,생산3,1L82200,FA4,해)선행의장부선행의장3과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,0,2,-36524,1,0,1,1,393
393,SN2607,F422S,14.100,12.000,3.800,14.000,2B7,01,2B7-01,부수이동,OP,내업의장,20240305,2024-03-05,20240305,생산3,FA4,해)선행의장부선행의장3과,F420S,A,대조립(ASSEMBLY),20240313,2024-03-29,,,,,,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,394
394,SN2607,F421S,14.900,11.100,3.800,25.000,2B7,01,2B7-01,부수이동,OP,내업의장,20240306,2024-03-06,20240306,생산3,FA5,해)선행의장부선행의장3과,F420S,A,대조립(ASSEMBLY),20240313,2024-03-29,,,,,,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,395
395,SN2607,F421P,14.900,11.100,3.800,25.000,2B7,01,2B7-01,부수이동,OP,내업의장,20240306,2024-03-06,20240306,생산3,FA5,해)선행의장부선행의장3과,F420P,S,소조립(SUB ASSEMBLY),20240307,2024-03-13,,생산3,1L74600,FB3,해)가공부선행조립과,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,2,1,-36524,1,0,1,1,396
396,SN2601,F440C,16.200,16.900,8.100,35.000,2B7,26,2B7-26,조립OUT,A,대조립(ASSEMBLY),20240227,2024-03-08,20240318,생산3,FB6A,해)조립부조립3과,F440C,OP,내업의장,20240319,2024-03-25,20240319,생산3,1L82200,FC4,해)선행의장부선행의장3과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,STOCK,1,2,-36524,1,0,1,1,397
